chr	pos 	N	X
chr21	10461740	7	5
chr21	10462629	1	0
chr21	10462836	2	2
chr21	10462864	1	1
chr21	10462872	1	1
chr21	10463068	2	0
chr21	10463165	2	2
chr21	10463273	2	1
chr21	10463332	1	0
chr21	10463612	3	2
chr21	10463766	4	0
chr21	10463857	4	4
chr21	10464170	2	0
chr21	10464266	1	1
chr21	10464366	2	1
chr21	10464551	2	2
chr21	10464771	5	4
chr21	10464867	2	1
chr21	10464900	3	2
chr21	10464935	3	1
chr21	10464961	1	1
chr21	10465033	2	1
chr21	10465148	2	0
chr21	10465287	3	1
chr21	10465467	2	1
chr21	10465525	3	2
chr21	10465535	3	1
chr21	10465584	3	2
chr21	10465625	7	2
chr21	10465627	7	2
chr21	10465675	10	8
chr21	10465701	11	8
chr21	10465711	5	5
chr21	10465753	5	5
chr21	10465884	8	5
chr21	10466235	2	0
chr21	10466368	1	0
chr21	10466788	1	1
chr21	10466806	2	0
chr21	10467091	3	3
chr21	10467359	4	3
chr21	10468136	1	0
chr21	10468188	1	1
chr21	10468190	1	1
chr21	10468338	1	0
chr21	10469195	3	2
chr21	10469266	1	1
chr21	10469305	2	2
chr21	10469313	2	1
chr21	10469330	2	1
chr21	10469726	2	2
chr21	10469796	1	1
chr21	10469921	2	2
chr21	10469972	3	3
chr21	10470551	1	1
chr21	10470804	1	1
chr21	10471174	1	0
chr21	10473035	1	0
chr21	10475075	1	1
chr21	10475258	2	2
chr21	10475546	1	1
chr21	10477859	1	1
chr21	10477865	1	1
chr21	10478045	1	1
chr21	10478090	4	1
chr21	10478652	1	1
chr21	10478718	2	2
chr21	10478742	2	1
chr21	10480095	3	1
chr21	10480112	4	3
chr21	10480325	1	1
chr21	10480764	2	1
chr21	10482777	1	0
chr21	10482803	1	0
chr21	10483408	2	1
chr21	10483481	1	0
chr21	10483842	1	1
chr21	10483873	1	1
chr21	10483979	1	1
chr21	10484002	2	2
chr21	10484010	4	4
chr21	10484024	5	5
chr21	10484034	7	5
chr21	10484089	5	5
chr21	10484093	5	1
chr21	10484892	1	1
chr21	10485228	6	5
chr21	10485296	4	3
chr21	10485327	1	1
chr21	10485333	1	1
chr21	10485384	2	1
chr21	10486577	4	4
chr21	10486626	1	1
chr21	10486715	1	0
chr21	10486751	1	1
chr21	10486758	1	1
chr21	10486964	2	1
chr21	10487574	2	0
chr21	10488530	2	0
chr21	10489088	2	2
chr21	10489554	1	1
chr21	10489578	1	1
chr21	10489915	1	1
chr21	10489931	2	1
chr21	10489990	2	0
chr21	10490690	1	0
chr21	10492870	2	2
chr21	10494745	2	0
chr21	10495677	1	0
chr21	10502498	2	2
chr21	10502522	2	2
chr21	10507097	1	0
chr21	10510558	1	1
chr21	10510839	1	0
chr21	10510850	1	0
chr21	10511118	1	1
chr21	10511128	2	2
chr21	10511310	3	3
chr21	10511316	4	4
chr21	10511352	4	0
chr21	10511374	4	4
chr21	10512171	1	1
chr21	10512197	1	1
chr21	10512436	1	1
chr21	10512442	2	2
chr21	10512459	2	2
chr21	10512530	4	4
chr21	10512585	3	3
chr21	10512656	1	0
chr21	10513125	1	0
chr21	10513137	2	2
chr21	10514972	1	1
chr21	10515066	1	1
chr21	10515528	3	0
chr21	10515577	4	1
chr21	10515683	2	2
chr21	10515826	1	1
chr21	10515863	1	1
chr21	10516270	2	1
chr21	10516350	1	1
chr21	10516996	1	1
chr21	10517186	3	3
chr21	10517244	2	2
chr21	10517397	1	1
chr21	10517420	1	1
chr21	10517426	1	1
chr21	10517629	2	2
chr21	10517742	2	1
chr21	10517895	3	3
chr21	10517977	4	1
chr21	10518002	3	3
chr21	10518006	3	2
chr21	10518060	5	5
chr21	10518070	5	5
chr21	10518101	6	5
chr21	10518451	3	3
chr21	10518903	4	3
chr21	10519414	1	1
chr21	10519502	1	0
chr21	10519558	4	4
chr21	10519563	4	4
chr21	10519601	4	4
chr21	10519603	3	3
chr21	10519706	3	3
chr21	10519882	2	2
chr21	10520096	2	2
chr21	10520134	3	3
chr21	10520307	1	1
chr21	10520462	1	1
chr21	10520501	1	1
chr21	10520635	2	1
chr21	10520660	2	1
chr21	10520810	2	0
chr21	10520817	3	2
chr21	10520821	3	2
chr21	10520826	2	2
chr21	10520853	1	0
chr21	10520863	1	0
chr21	10520901	2	2
chr21	10520917	1	1
chr21	10520948	3	3
chr21	10520962	3	1
chr21	10520974	3	3
chr21	10521044	4	4
chr21	10521060	3	1
chr21	10521063	3	3
chr21	10521065	3	1
chr21	10521069	3	3
chr21	10521081	4	4
chr21	10521102	3	2
chr21	10521122	2	1
chr21	10521124	2	2
chr21	10521134	2	2
chr21	10521157	2	2
chr21	10521176	3	3
chr21	10521181	3	2
chr21	10521183	3	1
chr21	10521197	3	2
chr21	10521226	4	2
chr21	10521229	4	2
chr21	10521242	3	2
chr21	10521256	3	2
chr21	10521266	2	1
chr21	10521268	2	1
chr21	10521310	2	1
chr21	10521320	2	1
chr21	10521322	2	2
chr21	10521325	2	1
chr21	10521327	2	2
chr21	10521329	2	1
chr21	10521333	2	2
chr21	10521338	2	1
chr21	10521346	2	1
chr21	10521353	1	1
chr21	10521381	1	1
chr21	10521384	1	1
chr21	10521386	2	2
chr21	10521388	2	2
chr21	10521390	2	2
chr21	10521394	2	0
chr21	10521396	2	2
chr21	10521403	2	2
chr21	10521406	2	2
chr21	10521425	2	1
chr21	10521427	2	2
chr21	10521429	2	1
chr21	10521433	2	2
chr21	10521436	2	2
chr21	10521440	2	2
chr21	10521444	2	2
chr21	10521446	2	0
chr21	10521451	2	2
chr21	10521457	3	2
chr21	10521466	3	3
chr21	10521469	3	2
chr21	10521472	2	1
chr21	10521476	1	1
chr21	10521481	1	1
chr21	10521487	1	1
chr21	10521489	1	0
chr21	10521504	1	0
chr21	10521548	3	2
chr21	10521553	3	1
chr21	10521559	4	4
chr21	10521563	4	1
chr21	10521566	4	0
chr21	10521628	4	3
chr21	10521631	4	4
chr21	10521637	3	2
chr21	10521642	2	2
chr21	10521647	2	2
chr21	10521650	2	2
chr21	10521666	1	1
chr21	10521669	1	0
chr21	10521685	1	0
chr21	10521687	1	0
chr21	10521691	1	1
chr21	10521718	1	0
chr21	10521722	1	0
chr21	10521741	1	0
chr21	10521773	1	0
chr21	10521775	1	0
chr21	10521788	1	0
chr21	10521793	1	1
chr21	10521796	1	0
chr21	10521813	1	1
chr21	10521817	1	1
chr21	10521819	1	1
chr21	10521944	1	1
chr21	10521946	1	0
chr21	10521950	1	1
chr21	10521970	1	1
chr21	10521974	1	1
chr21	10522000	3	3
chr21	10522004	4	2
chr21	10522007	4	3
chr21	10522010	4	3
chr21	10522012	4	1
chr21	10522034	3	3
chr21	10522040	3	3
chr21	10522055	3	3
chr21	10522057	3	3
chr21	10522064	2	1
chr21	10522068	2	1
chr21	10522070	2	0
chr21	10522077	1	1
chr21	10522119	1	1
chr21	10522124	2	1
chr21	10522128	3	3
chr21	10522135	3	3
chr21	10522172	5	2
chr21	10522189	5	2
chr21	10522202	5	2
chr21	10522226	3	2
chr21	10522232	2	2
chr21	10522238	2	1
chr21	10522248	1	1
chr21	10522252	2	1
chr21	10522258	2	2
chr21	10522269	2	2
chr21	10522279	3	3
chr21	10522290	3	1
chr21	10522297	2	1
chr21	10522319	3	1
chr21	10522337	4	2
chr21	10522340	4	3
chr21	10522346	5	4
chr21	10522354	4	2
chr21	10522364	4	2
chr21	10522374	5	1
chr21	10522390	5	4
chr21	10522403	4	1
chr21	10522408	4	1
chr21	10522410	5	2
chr21	10522415	4	1
chr21	10522437	3	2
chr21	10522449	3	3
chr21	10522451	3	3
chr21	10522455	3	3
chr21	10522466	2	1
chr21	10522469	2	2
chr21	10522472	2	2
chr21	10522486	2	1
chr21	10522494	1	1
chr21	10522520	1	0
chr21	10522534	1	0
chr21	10522542	1	0
chr21	10523759	2	2
chr21	10524037	3	3
chr21	10524071	1	1
chr21	10524095	5	5
chr21	10524260	1	1
chr21	10524285	3	2
chr21	10524385	3	3
chr21	10524403	2	1
chr21	10524656	2	1
chr21	10524759	1	1
chr21	10525214	3	3
chr21	10525280	4	3
chr21	10525357	1	1
chr21	10525478	1	1
chr21	10525702	1	1
chr21	10526122	1	1
chr21	10526584	1	0
chr21	10526690	2	1
chr21	10526893	1	1
chr21	10527068	1	0
chr21	10528178	1	1
chr21	10528677	1	1
chr21	10528968	3	0
chr21	10529010	3	3
chr21	10529012	3	2
chr21	10529076	1	1
chr21	10529108	2	1
chr21	10529159	1	1
chr21	10529729	2	0
chr21	10531227	1	0
chr21	10531352	2	2
chr21	10531360	2	2
chr21	10531397	2	1
chr21	10533423	2	2
chr21	10533845	4	4
chr21	10533868	3	3
chr21	10534013	2	1
chr21	10535700	4	4
chr21	10535744	3	3
chr21	10535768	3	2
chr21	10536253	2	2
chr21	10536270	1	1
chr21	10536612	1	1
chr21	10536644	1	1
chr21	10536897	1	1
chr21	10536921	5	4
chr21	10537293	1	1
chr21	10537404	4	4
chr21	10537416	2	2
chr21	10537444	2	1
chr21	10537460	1	0
chr21	10537594	1	1
chr21	10537602	1	1
chr21	10537626	1	1
chr21	10537664	1	0
chr21	10537752	2	2
chr21	10538123	2	2
chr21	10538333	1	1
chr21	10538420	1	1
chr21	10538721	2	2
chr21	10538745	5	5
chr21	10538749	9	9
chr21	10538766	8	8
chr21	10538847	4	2
chr21	10538920	1	1
chr21	10538924	2	2
chr21	10538957	2	1
chr21	10539040	5	5
chr21	10539362	1	1
chr21	10539441	7	6
chr21	10539542	1	1
chr21	10539733	1	1
chr21	10539739	1	1
chr21	10539793	1	1
chr21	10539865	1	1
chr21	10540143	2	2
chr21	10540260	3	3
chr21	10540623	1	1
chr21	10540705	3	2
chr21	10540899	3	2
chr21	10541075	2	1
chr21	10541120	1	1
chr21	10541132	3	3
chr21	10541151	4	4
chr21	10541247	2	2
chr21	10541261	2	2
chr21	10541269	2	2
chr21	10541386	2	1
chr21	10541432	2	2
chr21	10541460	6	6
chr21	10541533	4	4
chr21	10542173	3	3
chr21	10542196	3	3
chr21	10542215	2	2
chr21	10542425	1	1
chr21	10542439	2	2
chr21	10542475	4	3
chr21	10542624	5	4
chr21	10542773	1	1
chr21	10542842	2	0
chr21	10542991	4	4
chr21	10542993	4	4
chr21	10543222	2	2
chr21	10543278	5	4
chr21	10543283	5	4
chr21	10543360	2	2
chr21	10543409	2	2
chr21	10543544	3	3
chr21	10543694	2	1
chr21	10543918	2	2
chr21	10543985	1	1
chr21	10544002	1	0
chr21	10544353	1	1
chr21	10544368	1	1
chr21	10544417	1	1
chr21	10544435	1	1
chr21	10544445	3	2
chr21	10544453	3	3
chr21	10544477	3	3
chr21	10544574	2	2
chr21	10544619	3	2
chr21	10544630	3	2
chr21	10544659	2	2
chr21	10544802	1	1
chr21	10544931	3	3
chr21	10544962	3	3
chr21	10545201	3	2
chr21	10546271	1	1
chr21	10546705	1	1
chr21	10546813	3	2
chr21	10546891	1	0
chr21	10547159	3	3
chr21	10547163	3	2
chr21	10547234	4	4
chr21	10548011	5	4
chr21	10548042	2	1
chr21	10548117	1	1
chr21	10548185	2	1
chr21	10548455	3	3
chr21	10548465	3	3
chr21	10548956	1	1
chr21	10549179	1	1
chr21	10549279	3	2
chr21	10550348	1	1
chr21	10551089	3	1
chr21	10551132	4	4
chr21	10551179	3	3
chr21	10552178	2	1
chr21	10553037	1	1
chr21	10553506	3	2
chr21	10553550	4	4
chr21	10554954	1	1
chr21	10555231	2	2
chr21	10555239	2	2
chr21	10555309	1	0
chr21	10555363	3	3
chr21	10555409	5	2
chr21	10555427	3	2
chr21	10556311	1	1
chr21	10556612	1	0
chr21	10556986	1	1
chr21	10558050	1	1
chr21	10558407	3	3
chr21	10558628	2	2
chr21	10558980	4	2
chr21	10559027	5	1
chr21	10559601	1	1
chr21	10559639	2	2
chr21	10559644	2	2
chr21	10559648	2	2
chr21	10560318	1	1
chr21	10561175	1	1
chr21	10561252	4	2
chr21	10561289	5	4
chr21	10561294	5	5
chr21	10561320	4	4
chr21	10561528	3	1
chr21	10561936	1	1
chr21	10562746	2	1
chr21	10562749	2	1
chr21	10563032	2	1
chr21	10563038	2	2
chr21	10563076	2	0
chr21	10564024	2	2
chr21	10564030	1	1
chr21	10564078	1	1
chr21	10564102	2	2
chr21	10564280	3	2
chr21	10564307	2	0
chr21	10564378	1	1
chr21	10564410	2	2
chr21	10564416	3	3
chr21	10564715	3	3
chr21	10564893	1	1
chr21	10564930	2	2
chr21	10565745	1	1
chr21	10566050	2	0
chr21	10566694	2	1
chr21	10566766	1	1
chr21	10566774	1	1
chr21	10566845	1	0
chr21	10566869	1	1
chr21	10566925	1	1
chr21	10566933	1	1
chr21	10567243	3	2
chr21	10567402	1	1
chr21	10567745	2	2
chr21	10567977	3	3
chr21	10568089	1	1
chr21	10568356	3	1
chr21	10568686	5	4
chr21	10568913	3	3
chr21	10569008	2	1
chr21	10569261	7	7
chr21	10569265	7	7
chr21	10569418	1	1
chr21	10569453	2	1
chr21	10569462	1	0
chr21	10569666	1	0
chr21	10569701	2	1
chr21	10569739	1	1
chr21	10570487	3	3
chr21	10570921	5	3
chr21	10571079	4	2
chr21	10571446	7	5
chr21	10571824	2	2
chr21	10571827	2	2
chr21	10572177	2	2
chr21	10572220	3	3
chr21	10572252	8	8
chr21	10572276	9	9
chr21	10572320	5	3
chr21	10572359	3	1
chr21	10572606	5	2
chr21	10572641	3	3
chr21	10573182	2	0
chr21	10573857	3	3
chr21	10573864	3	3
chr21	10574025	2	2
chr21	10574112	2	1
chr21	10574258	3	3
chr21	10574278	1	1
chr21	10574408	4	4
chr21	10574414	7	7
chr21	10574533	2	2
chr21	10574535	3	3
chr21	10574561	4	3
chr21	10574629	2	1
chr21	10574666	2	2
chr21	10574678	2	1
chr21	10574684	3	2
chr21	10574751	2	2
chr21	10574759	2	2
chr21	10574787	3	2
chr21	10574920	6	4
chr21	10574955	4	4
chr21	10575013	6	6
chr21	10575111	3	3
chr21	10575122	3	3
chr21	10575219	9	5
chr21	10575335	1	0
chr21	10575610	2	2
chr21	10576190	3	3
chr21	10576228	2	2
chr21	10576248	2	2
chr21	10576349	8	8
chr21	10576351	8	8
chr21	10577469	2	2
chr21	10577490	3	3
chr21	10577502	3	3
chr21	10577574	2	1
chr21	10577708	3	3
chr21	10577785	1	1
chr21	10578350	3	3
chr21	10578377	3	2
chr21	10578577	5	5
chr21	10578582	5	5
chr21	10578679	2	1
chr21	10579382	1	1
chr21	10579650	3	3
chr21	10579689	3	2
chr21	10579703	3	2
chr21	10579980	1	0
chr21	10580265	1	1
chr21	10580346	2	0
chr21	10580387	1	1
chr21	10581503	1	1
chr21	10581588	1	1
chr21	10581703	1	1
chr21	10581801	1	1
chr21	10581825	1	1
chr21	10581836	1	1
chr21	10581883	1	0
chr21	10581954	4	2
chr21	10582095	3	3
chr21	10582271	1	1
chr21	10582553	1	0
chr21	10582819	4	4
chr21	10583022	2	2
chr21	10583058	3	2
chr21	10583444	2	2
chr21	10583741	4	3
chr21	10584183	1	1
chr21	10584535	2	2
chr21	10584581	1	0
chr21	10584634	2	2
chr21	10584704	6	6
chr21	10584877	2	2
chr21	10584932	1	1
chr21	10584956	2	2
chr21	10585088	3	3
chr21	10585095	2	1
chr21	10585126	2	2
chr21	10585137	3	3
chr21	10585504	1	1
chr21	10585710	1	1
chr21	10585989	1	0
chr21	10586493	1	1
chr21	10586650	1	0
chr21	10587308	3	3
chr21	10587579	1	1
chr21	10587610	1	1
chr21	10587694	2	2
chr21	10587769	1	1
chr21	10587839	5	4
chr21	10587841	5	5
chr21	10587918	1	1
chr21	10587934	2	1
chr21	10587951	2	1
chr21	10588009	3	2
chr21	10588525	1	1
chr21	10588903	2	1
chr21	10589093	4	3
chr21	10589571	1	1
chr21	10589577	1	1
chr21	10589665	4	3
chr21	10589754	4	4
chr21	10589822	1	1
chr21	10590117	3	1
chr21	10590427	2	2
chr21	10590808	3	3
chr21	10590841	2	2
chr21	10591016	1	0
chr21	10591249	2	1
chr21	10591290	1	1
chr21	10591486	2	1
chr21	10591662	1	0
chr21	10591889	1	1
chr21	10591900	1	1
chr21	10591937	3	2
chr21	10592213	2	0
chr21	10592320	3	3
chr21	10592340	2	2
chr21	10592533	2	1
chr21	10593106	2	1
chr21	10593212	5	4
chr21	10594102	6	0
chr21	10594155	8	6
chr21	10594410	1	0
chr21	10594618	4	3
chr21	10594630	4	4
chr21	10594687	4	4
chr21	10594759	4	3
chr21	10594788	3	3
chr21	10594970	1	1
chr21	10595073	3	1
chr21	10595081	3	2
chr21	10595127	6	6
chr21	10595199	4	2
chr21	10595250	4	4
chr21	10595289	3	0
chr21	10595294	3	2
chr21	10595302	3	3
chr21	10595322	6	6
chr21	10596045	1	1
chr21	10596079	3	2
chr21	10596087	4	3
chr21	10596238	4	4
chr21	10596491	2	1
chr21	10596496	2	1
chr21	10596668	1	1
chr21	10596687	2	1
chr21	10597241	1	0
chr21	10597483	2	2
chr21	10597507	2	2
chr21	10597571	1	1
chr21	10597625	3	1
chr21	10597656	3	3
chr21	10597666	2	2
chr21	10597770	1	1
chr21	10597973	5	1
chr21	10598023	5	4
chr21	10598093	1	1
chr21	10598206	1	0
chr21	10598361	5	4
chr21	10598434	2	2
chr21	10598870	1	1
chr21	10598968	1	1
chr21	10599038	2	1
chr21	10599193	6	4
chr21	10599322	4	4
chr21	10599405	4	2
chr21	10599649	3	2
chr21	10599700	4	3
chr21	10600093	1	1
chr21	10600100	1	0
chr21	10600242	1	1
chr21	10600327	2	1
chr21	10600338	2	0
chr21	10600808	3	3
chr21	10600997	2	1
chr21	10601031	3	3
chr21	10601199	3	3
chr21	10601232	2	2
chr21	10601373	1	1
chr21	10601451	1	1
chr21	10601475	2	2
chr21	10601684	3	2
chr21	10601880	3	1
chr21	10602102	2	2
chr21	10602105	2	2
chr21	10602149	2	2
chr21	10602297	2	2
chr21	10602555	2	1
chr21	10602619	1	1
chr21	10602715	2	2
chr21	10602761	1	1
chr21	10602828	1	1
chr21	10602900	3	3
chr21	10603120	6	6
chr21	10603133	3	3
chr21	10603148	3	1
chr21	10603866	1	1
chr21	10604486	2	1
chr21	10605346	4	3
chr21	10605466	4	2
chr21	10605492	5	4
chr21	10605510	4	3
chr21	10605546	2	2
chr21	10606064	3	3
chr21	10606107	2	2
chr21	10606641	1	1
chr21	10606652	1	1
chr21	10606908	1	1
chr21	10607097	2	2
chr21	10607129	3	2
chr21	10607245	4	3
chr21	10607295	5	5
chr21	10607300	6	6
chr21	10607353	4	1
chr21	10607424	4	2
chr21	10607479	3	2
chr21	10607488	2	0
chr21	10607536	1	1
chr21	10607970	3	3
chr21	10608163	6	4
chr21	10608175	5	4
chr21	10608229	2	1
chr21	10608401	1	0
chr21	10608614	3	2
chr21	10608722	1	1
chr21	10608829	1	1
chr21	10608833	1	1
chr21	10608855	1	1
chr21	10608936	2	2
chr21	10609594	3	2
chr21	10609870	3	2
chr21	10609893	2	1
chr21	10610472	1	0
chr21	10610536	1	0
chr21	10611008	1	0
chr21	10611405	3	2
chr21	10611714	2	2
chr21	10611725	2	1
chr21	10611739	2	2
chr21	10611979	1	0
chr21	10612332	1	1
chr21	10612439	2	2
chr21	10612496	3	3
chr21	10612499	3	3
chr21	10612520	3	3
chr21	10612534	2	2
chr21	10612633	2	2
chr21	10612710	4	4
chr21	10612859	5	2
chr21	10613033	1	0
chr21	10613121	1	1
chr21	10613316	4	4
chr21	10613336	3	2
chr21	10613446	2	0
chr21	10613574	2	1
chr21	10613621	4	4
chr21	10613640	4	3
chr21	10613656	3	1
chr21	10613693	1	1
chr21	10614260	1	1
chr21	10614267	1	1
chr21	10614306	1	1
chr21	10614316	1	1
chr21	10614473	5	5
chr21	10614501	8	5
chr21	10614607	5	4
chr21	10614635	3	1
chr21	10614735	2	0
chr21	10615341	2	2
chr21	10615358	2	2
chr21	10615387	2	2
chr21	10615413	2	2
chr21	10615433	1	1
chr21	10615445	2	2
chr21	10615477	4	2
chr21	10615535	2	1
chr21	10615830	1	1
chr21	10615860	1	1
chr21	10615884	1	1
chr21	10615929	5	5
chr21	10615982	7	7
chr21	10615996	7	7
chr21	10616216	2	2
chr21	10616289	3	2
chr21	10616362	7	4
chr21	10616596	7	5
chr21	10616676	7	5
chr21	10616679	7	6
chr21	10616682	6	6
chr21	10616698	2	2
chr21	10616720	2	2
chr21	10616740	1	1
chr21	10616745	1	0
chr21	10616763	2	1
chr21	10616766	2	0
chr21	10616769	2	2
chr21	10616786	2	1
chr21	10616788	2	1
chr21	10616810	2	2
chr21	10616828	2	0
chr21	10616834	3	2
chr21	10616836	3	3
chr21	10616848	3	2
chr21	10616853	2	2
chr21	10616868	2	2
chr21	10616871	2	1
chr21	10616874	2	2
chr21	10616876	2	2
chr21	10616887	1	1
chr21	10616890	1	1
chr21	10616906	3	2
chr21	10616909	3	3
chr21	10616912	4	4
chr21	10616914	3	2
chr21	10616930	5	5
chr21	10616944	5	5
chr21	10616947	5	5
chr21	10617385	2	1
chr21	10617662	6	6
chr21	10617712	7	5
chr21	10618983	1	0
chr21	10619390	4	2
chr21	10620019	3	1
chr21	10620308	1	0
chr21	10620582	1	1
chr21	10620598	1	1
chr21	10620618	1	1
chr21	10620626	1	1
chr21	10620631	1	1
chr21	10620635	1	1
chr21	10620807	1	1
chr21	10620854	1	1
chr21	10620921	1	1
chr21	10621059	1	0
chr21	10621560	1	1
chr21	10621626	5	4
chr21	10621648	5	3
chr21	10621941	1	0
chr21	10622881	3	3
chr21	10622895	3	2
chr21	10622982	2	0
chr21	10623062	1	1
chr21	10623188	4	0
chr21	10623932	2	1
chr21	10624328	1	0
chr21	10625342	1	1
chr21	10626000	2	0
chr21	10626697	3	2
chr21	10626874	2	1
chr21	10626953	4	2
chr21	10627047	1	1
chr21	10627336	8	6
chr21	10627370	9	7
chr21	10627373	9	6
chr21	10627375	8	6
chr21	10627378	8	5
chr21	10627394	7	7
chr21	10627397	8	1
chr21	10627400	10	9
chr21	10627402	10	8
chr21	10627418	10	6
chr21	10627421	11	6
chr21	10627426	8	0
chr21	10627438	9	4
chr21	10627443	8	2
chr21	10627454	7	2
chr21	10627458	7	2
chr21	10627463	8	7
chr21	10627481	7	7
chr21	10627487	6	6
chr21	10627489	4	2
chr21	10627501	5	2
chr21	10627504	4	4
chr21	10627506	4	4
chr21	10627520	5	5
chr21	10627523	5	2
chr21	10627542	4	4
chr21	10627545	4	4
chr21	10627548	3	2
chr21	10627550	3	2
chr21	10627601	3	0
chr21	10627603	2	2
chr21	10627613	4	4
chr21	10627623	4	3
chr21	10627627	4	4
chr21	10627633	4	3
chr21	10627646	4	4
chr21	10627651	4	4
chr21	10627665	4	4
chr21	10627668	3	3
chr21	10627671	2	0
chr21	10627673	1	1
chr21	10627683	2	2
chr21	10627687	2	1
chr21	10627693	1	1
chr21	10627708	4	4
chr21	10627711	4	3
chr21	10627723	4	3
chr21	10627877	3	1
chr21	10627966	1	0
chr21	10628336	5	2
chr21	10628908	2	2
chr21	10629385	2	2
chr21	10629420	2	2
chr21	10629449	2	2
chr21	10630145	1	0
chr21	10630427	2	2
chr21	10630732	1	0
chr21	10630927	4	4
chr21	10631109	2	1
chr21	10631148	1	0
chr21	10631205	1	1
chr21	10631215	1	1
chr21	10631360	3	3
chr21	10631431	6	6
chr21	10631454	5	5
chr21	10631515	5	1
chr21	10631582	4	4
chr21	10631831	1	0
chr21	10631855	3	2
chr21	10632119	3	3
chr21	10632613	3	2
chr21	10632851	2	2
chr21	10633163	5	4
chr21	10633194	4	2
chr21	10633922	1	0
chr21	10634017	1	0
chr21	10634287	1	1
chr21	10634485	1	1
chr21	10634582	1	1
chr21	10634716	3	1
chr21	10634866	6	4
chr21	10635059	1	1
chr21	10635743	1	1
chr21	10636504	2	1
chr21	10637174	1	1
chr21	10637526	1	1
chr21	10637944	3	1
chr21	10638195	2	1
chr21	10638202	3	3
chr21	10638283	10	10
chr21	10638328	4	3
chr21	10638356	5	5
chr21	10638414	2	2
chr21	10638418	2	2
chr21	10638450	1	1
chr21	10638514	2	0
chr21	10638633	2	2
chr21	10638685	3	3
chr21	10638865	3	0
chr21	10638982	1	0
chr21	10639234	6	4
chr21	10639272	9	9
chr21	10639459	2	2
chr21	10639462	2	2
chr21	10639604	1	0
chr21	10640525	3	1
chr21	10640618	4	3
chr21	10640642	2	2
chr21	10640645	2	0
chr21	10641045	1	1
chr21	10641057	1	1
chr21	10641245	2	2
chr21	10642394	3	0
chr21	10642548	5	4
chr21	10642564	6	4
chr21	10642703	5	5
chr21	10643058	3	3
chr21	10643158	2	2
chr21	10643238	1	1
chr21	10643320	3	0
chr21	10643370	2	2
chr21	10643381	2	0
chr21	10643512	2	1
chr21	10643554	1	1
chr21	10643575	4	4
chr21	10643630	7	5
chr21	10643813	1	1
chr21	10643847	1	1
chr21	10644091	1	1
chr21	10644330	1	1
chr21	10644502	5	4
chr21	10644577	4	2
chr21	10644709	3	3
chr21	10644764	1	1
chr21	10644929	1	1
chr21	10644957	3	3
chr21	10644993	3	1
chr21	10645013	3	2
chr21	10645238	3	1
chr21	10645856	2	1
chr21	10645886	5	3
chr21	10645924	4	1
chr21	10645990	1	0
chr21	10646098	5	4
chr21	10646369	1	0
chr21	10646419	1	1
chr21	10646523	3	2
chr21	10646777	2	2
chr21	10646864	1	1
chr21	10646878	2	2
chr21	10646941	5	2
chr21	10647090	5	2
chr21	10647128	6	6
chr21	10647150	6	4
chr21	10647158	7	5
chr21	10647181	6	4
chr21	10647237	4	4
chr21	10647607	1	1
chr21	10647853	2	2
chr21	10648086	3	0
chr21	10648186	5	2
chr21	10648223	4	0
chr21	10648238	3	1
chr21	10648583	5	4
chr21	10648916	1	1
chr21	10648937	1	1
chr21	10649139	1	1
chr21	10649206	1	1
chr21	10649791	4	4
chr21	10649949	3	2
chr21	10650067	4	1
chr21	10650285	1	1
chr21	10650448	3	3
chr21	10651057	1	1
chr21	10651080	1	1
chr21	10651181	5	0
chr21	10651486	1	1
chr21	10651490	2	2
chr21	10651495	2	2
chr21	10651608	1	0
chr21	10651644	1	1
chr21	10651725	1	1
chr21	10651735	2	2
chr21	10651748	2	2
chr21	10651778	1	1
chr21	10651804	1	0
chr21	10651893	2	2
chr21	10651918	2	2
chr21	10651948	2	1
chr21	10652003	2	1
chr21	10652018	2	2
chr21	10652033	2	2
chr21	10652043	2	2
chr21	10652063	1	0
chr21	10652113	1	1
chr21	10652203	1	1
chr21	10652223	1	1
chr21	10652398	1	0
chr21	10652433	1	0
chr21	10652463	3	3
chr21	10652488	3	2
chr21	10652499	4	4
chr21	10652513	4	4
chr21	10652524	5	3
chr21	10652548	2	1
chr21	10652578	2	2
chr21	10652623	1	1
chr21	10652628	1	1
chr21	10652648	1	1
chr21	10652723	2	0
chr21	10652773	3	3
chr21	10652798	3	3
chr21	10652828	3	2
chr21	10652858	3	3
chr21	10652913	1	0
chr21	10652943	2	1
chr21	10653003	1	1
chr21	10653218	1	1
chr21	10653932	1	1
chr21	10653952	1	1
chr21	10653982	1	1
chr21	10654012	1	1
chr21	10654122	2	2
chr21	10654152	1	1
chr21	10654515	1	1
chr21	10654615	1	1
chr21	10654640	3	2
chr21	10654665	4	4
chr21	10654725	3	3
chr21	10654729	3	2
chr21	10654735	3	3
chr21	10654740	2	2
chr21	10654759	1	1
chr21	10654909	3	3
chr21	10654939	2	0
chr21	10654998	2	2
chr21	10655013	2	1
chr21	10655023	2	2
chr21	10655048	2	2
chr21	10655113	1	1
chr21	10655133	1	1
chr21	10655282	1	0
chr21	10655312	2	1
chr21	10655318	2	2
chr21	10655412	2	2
chr21	10655561	1	1
chr21	10655592	1	0
chr21	10655597	1	0
chr21	10655895	1	1
chr21	10655940	2	2
chr21	10656015	1	1
